,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0,0.016692208,0.016455954,0.016520876,0.016692294,0.016654072,0.01693794,0.016485129,0.01690445,0.0165755,0.016420929,0.015310831,0.01835549,0.016380591,0.01666239,0.016246574,0.016825017,0.016464839,0.016737293,0.015967743,0.016454434,0.016847804,0.01600561,0.016263928,0.016298547,0.016747333,0.016493041,0.016610874,0.016680596,0.016666064,0.016262181,0.016782878,0.016416918,0.016775113,0.016420297,0.016914802,0.016603248,0.016388306,0.016513526,0.016537953,0.016459303,0.016396333,0.016356653,0.01679955,0.016704593,0.016882973,0.016391873,0.017118365,0.016045077,0.01681441,0.01673017,0.016600136,0.016275026,0.017008709,0.01643762,0.016350385,0.016677149,0.016810887,0.016551299,0.016939353,0.016590059,0.01642753,0.016497642,0.016308436,0.01664756,0.016755952,0.017008439,0.016962659,0.016830191,0.016490757,0.016365455,0.017200012,0.016480591,0.017094208,0.0162805,0.017419863,0.016477585,0.016637502,0.016109418,0.017005153,0.016151866,0.016550679,0.01648717,0.016068801,0.016199345,0.016537007,0.01667901,0.018421507,0.016166488,0.016734319,0.015691625,0.01638338,0.01662207,0.016741201,0.01653503,0.016416354,0.016353998,0.016491393,0.016748583,0.01661096,0.016343523,0.016452473,0.016608039,0.016521173,0.016419904,0.01644287,0.016445963,0.016415386,0.016751794,0.016467564,0.01451656,0.016745111,0.017187823
0,0.015284557,0.006474747,0.0047730175,0.008555608,0.010185039,0.0044047716,0.011988608,0.00417959,0.014113221,0.0021738033,0.0028664742,0.0038465029,0.008722113,0.016706051,0.01797089,0.012174488,0.00834213,0.0036402475,0.013024693,0.007944027,0.0031711555,0.011807349,0.008343212,0.017739797,0.011691543,0.011516153,0.013765347,0.01801217,0.006880391,0.010152858,0.009507978,0.005643514,0.01505712,0.008934398,0.00542437,0.0106257945,0.006100976,0.0035975678,0.013363362,0.009780223,0.012897026,0.028077884,0.012266953,0.0012876899,0.01047296,0.009363503,0.013110205,0.009862104,0.011987945,0.0053593065,0.0055622812,0.007055355,0.005300137,0.015240339,0.004108181,0.009128272,0.004864088,0.0054469025,0.019443506,0.014653392,0.06395535,0.01823017,0.013194891,0.011729147,0.009415911,0.011867186,0.006659323,0.010449321,0.0016951906,0.008833328,0.06609387,0.0068788896,0.0027076541,0.007519017,0.012752384,0.006716808,0.011825797,0.055056654,0.007728455,0.014587629,0.008006288,0.0034429925,0.115380205,0.008549013,0.0039750664,0.006525173,0.0037969635,0.007088413,0.009371021,0.008834109,0.0044909823,0.0035702393,0.017354755,0.0012800937,0.008418703,0.03387635,0.039058276,0.0030359514,0.0077954885,0.010367231,0.031424586,0.012650075,0.053676646,0.0072030737,0.015870878,0.004947089,0.008543454,0.0101789115,0.0011815801,0.012146885,0.009927412,0.008595249
0,0.01127626,0.003442336,0.005691706,0.0058760634,0.007529048,0.0037018536,0.0023032725,0.004953243,0.0027574701,0.0133429635,0.004822542,0.018608596,0.002084227,0.006896809,0.006672767,0.0018849883,0.0031788659,0.004900164,0.00380596,0.0032639413,0.0019798223,0.0016451784,0.008690031,0.003445133,0.014998931,0.013888683,0.0021498154,0.013198045,0.00423118,0.0022601192,0.01818641,0.0019374654,0.0018015355,0.0037266074,0.0047785183,0.0035476356,0.005987829,0.0062043285,0.0026136779,0.0066862,0.0033666813,0.008353325,0.00373335,0.0034871786,0.0055388166,0.003272082,0.02810256,0.005161601,0.0034657137,0.0016583793,0.0047653024,0.003799217,0.0027360572,0.0023730642,0.0030707053,0.08326204,0.0048525194,0.021793215,0.010434007,0.005316654,0.0018679631,0.003460311,0.0056953663,0.0065807193,0.019402934,0.0040687965,0.024457596,0.007360089,0.00187914,0.0055822013,0.0077757007,0.00819781,0.0038392725,0.0071703135,0.019624386,0.0028627273,0.0037830793,0.003897402,0.0024244022,0.0026756693,0.05820009,0.0019505575,0.0026099614,0.002500675,0.00566168,0.017467927,0.003454423,0.0036048067,0.003722858,0.003160231,0.005119562,0.0021524327,0.0059215263,0.0068406444,0.0032820904,0.013877202,0.0027029351,0.015403314,0.0068239546,0.0023868096,0.003753279,0.004079525,0.015715728,0.007340425,0.0044693346,0.032991394,0.037306014,0.0035809611,0.0075521716,0.0037709256,0.0039188867,0.003360257
0,0.0070614205,0.003595905,0.004230316,0.0049010753,0.0014123288,0.0028734652,0.0024935142,0.0038896387,0.0042510084,0.0044409945,0.0025599478,0.0008219613,0.010330961,0.00665026,0.0073121274,0.012592939,0.0060889334,0.0016522038,0.006404962,0.0028662877,0.002138773,0.0030630091,0.0045202216,0.009355527,0.008779669,0.006806832,0.014047398,0.0041514565,0.004651693,0.007463988,0.0025739586,0.004565474,0.0011764802,0.0141318645,0.005037746,0.0031052183,0.008054882,0.007775149,0.011811139,0.005591606,0.007117243,0.006259243,0.0060424684,0.004572729,0.006367,0.0034916026,0.004595017,0.004301291,0.0047887703,0.0030240014,0.029897861,0.0025163814,0.00460592,0.0055028433,0.0036276146,0.0026844123,0.0035217996,0.0032656624,0.012051105,0.0065149087,0.021996364,0.0041291965,0.0069811842,0.008729096,0.0059490693,0.02432336,0.0057919673,0.004463408,0.006640434,0.0010087985,0.006727767,0.02309696,0.0039240816,0.008048747,0.0049024993,0.00129458,0.009076859,0.0046084807,0.004951899,0.02275785,0.008515504,0.0050101317,0.003096563,0.0035172128,0.002228095,0.038839664,0.0036322416,0.0023744928,0.011542514,0.004817912,0.005452418,0.004936116,0.0017784534,0.007117192,0.0008357359,0.00531346,0.005154459,0.01660283,0.0025145307,0.011922087,0.004076099,0.0024607189,0.007541018,0.016446024,0.008127598,0.018668916,0.02083673,0.0029655853,0.007337237,0.00077314436,0.0059321653,0.0059219366
0,0.003660735,0.0029417705,0.003909825,0.0032792496,0.0030760863,0.0037191936,0.0034405293,0.0038141967,0.0028554245,0.0036936265,0.0033469955,0.003464592,0.0034221837,0.003046356,0.0030388578,0.0030113698,0.0040185656,0.0033049108,0.003387255,0.004560389,0.0041223,0.0038349747,0.0038978907,0.0037671907,0.0039871866,0.0033760606,0.0041360767,0.004334444,0.0034289358,0.0037897977,0.0036921196,0.0030299344,0.004358403,0.003155071,0.0045307106,0.0033131703,0.0034117945,0.003369103,0.0042294404,0.004146974,0.0039204187,0.0034502938,0.0036418284,0.0043954696,0.0050598183,0.004134019,0.0037146641,0.0043184874,0.0030734101,0.0035811055,0.0030484044,0.004346447,0.0035892937,0.0034308364,0.003746157,0.0032509814,0.0032027285,0.004225562,0.0036051134,0.0029151235,0.0041171685,0.0040593953,0.0042996635,0.0038178226,0.0047096373,0.0034821415,0.004589363,0.003963682,0.0032775342,0.0034822263,0.005534816,0.0047345036,0.0044357292,0.004442308,0.0035510848,0.004069755,0.00354464,0.0042670267,0.004151155,0.0035673142,0.0034701976,0.0031780985,0.0043967613,0.003304845,0.0033368755,0.0036435127,0.0037052738,0.00516665,0.005523463,0.0029972743,0.0032379034,0.0044770255,0.004309344,0.0050521954,0.004379564,0.003739957,0.0032789798,0.004693015,0.0040562465,0.0037314652,0.0028138875,0.00463366,0.003452557,0.003899569,0.0057323775,0.0042964127,0.0035928616,0.0038291374,0.0033697945,0.0024439902,0.0045889667,0.0046550925
0,0.006817368,0.0034297148,0.0039080204,0.0031223514,0.002399246,0.005163989,0.002722853,0.0041085733,0.0022969567,0.0020619084,0.0010415968,0.001554031,0.0052266717,0.014882338,0.0052365507,0.018543262,0.006231702,0.0052736034,0.007375926,0.0012583828,0.0042570275,0.001793237,0.0056986883,0.0044881096,0.0037684864,0.0051729996,0.0030679887,0.010597654,0.021733217,0.0034387968,0.0030797133,0.014743956,0.009170882,0.016547363,0.0042324015,0.0023392,0.0050277174,0.006231351,0.008751302,0.0040501407,0.0037294712,0.0042748116,0.0042455285,0.004180574,0.0027981277,0.0024323794,0.0032699786,0.0044498537,0.0029224518,0.0023039489,0.0039892513,0.005345081,0.0023428604,0.0023547134,0.009776584,0.0027638278,0.0015550413,0.01771014,0.01222148,0.0013774341,0.005691911,0.01683275,0.013529958,0.0041088895,0.0036914498,0.004509651,0.0048578186,0.0012255505,0.00483231,0.01838968,0.0029809747,0.0011550686,0.0019128361,0.011734288,0.0011340788,0.005437088,0.0036598865,0.0050896695,0.019789807,0.0032882188,0.0048058718,0.0036493451,0.0024009256,0.0017795543,0.03244224,0.0035997715,0.0018432522,0.004104451,0.036110863,0.003378524,0.0037915008,0.0032877203,0.0014873963,0.0051549138,0.0032680703,0.010082297,0.007826742,0.0037279,0.002231028,0.0052438485,0.0033571606,0.016308688,0.005221795,0.012169408,0.0038465562,0.0025198201,0.0035504238,0.01008284,0.004140058,0.0026598815,0.0071762227,0.004071719
0,0.0066462206,0.002114686,0.0035296096,0.0021241636,0.0022140625,0.0033994752,0.0030782935,0.0022759496,0.0044928994,0.0044912254,0.0026084855,0.001854405,0.006184409,0.0020315852,0.004996966,0.0076029366,0.0014527708,0.0017020791,0.002683315,0.00397755,0.0017702002,0.0034680443,0.0073791696,0.005532076,0.0050783237,0.0028559922,0.006967104,0.0031921568,0.0038310185,0.0028791747,0.0018994868,0.005579573,0.0049867346,0.0030984476,0.002342545,0.0061704013,0.003438359,0.0072405334,0.004707939,0.0037796285,0.003558099,0.004090983,0.0040786453,0.0038176535,0.00447963,0.0053932522,0.0063345293,0.0064532366,0.0031185658,0.001954142,0.003732011,0.011277159,0.0017519656,0.0045486307,0.002942277,0.0032476732,0.002096592,0.005624027,0.0016063101,0.0043960228,0.019195134,0.006917746,0.004925917,0.0022385898,0.0044550765,0.0024362644,0.005444111,0.0032772333,0.0015260783,0.0026069628,0.0047788857,0.02150556,0.0021710962,0.0034511301,0.0020426745,0.002537669,0.0070761344,0.00396027,0.01714753,0.0058636176,0.0041902903,0.0017593823,0.033908192,0.0027294154,0.0019314361,0.0037018007,0.0036295042,0.005610164,0.0037553478,0.0039063687,0.001844755,0.0043399828,0.0023059873,0.002586749,0.0045115976,0.003300345,0.008870038,0.0048640114,0.012364361,0.0021765158,0.0020113545,0.004082587,0.0053476975,0.009204976,0.0050191632,0.014752846,0.0036336987,0.0030427666,0.0032367292,0.0019928748,0.0047016423,0.004228659
0,0.01731187,0.005287046,0.0070987605,0.007020728,0.0059112343,0.009031953,0.0028940015,0.010897012,0.0021556746,0.018825445,0.011709216,0.009333015,0.015989147,0.014403773,0.018218314,0.0028106582,0.005733804,0.0047174734,0.0073879417,0.0030626103,0.006439155,0.007546599,0.010543354,0.0073495824,0.013498226,0.0049150465,0.014762337,0.017337376,0.009109909,0.0067124,0.010239605,0.005032029,0.0074023204,0.0021876185,0.0055331546,0.009625644,0.005921269,0.009791437,0.010294189,0.0065037063,0.002844409,0.026842091,0.007866068,0.0070605283,0.010512467,0.0068235504,0.009170619,0.0059848386,0.014861597,0.0054254537,0.007499439,0.0042727925,0.008939218,0.0049937638,0.01741318,0.005464069,0.0108744465,0.03622882,0.008058259,0.010698027,0.05267478,0.01367188,0.008348508,0.010582685,0.0066864598,0.007467624,0.01395262,0.006973444,0.0054243645,0.006971265,0.047886092,0.006200925,0.0025923206,0.0028043108,0.011322281,0.013148084,0.005291378,0.010313079,0.043755136,0.0077930363,0.015983762,0.0112457955,0.006404267,0.00520028,0.0039447993,0.10022634,0.006416069,0.004514723,0.0032443472,0.019156653,0.014569339,0.0051165028,0.006118654,0.006196204,0.0034854047,0.012164944,0.005770507,0.02944199,0.016958397,0.0067270123,0.0096057225,0.0042938064,0.0052299774,0.007992519,0.029287202,0.009215651,0.033640865,0.0062875096,0.009871934,0.00834305,0.010488022,0.0070557394
0,0.013346266,0.0059602354,0.0053039896,0.0071002566,0.0018569565,0.002833443,0.0077759866,0.005136952,0.007467023,0.007579938,0.0037922212,0.0030312599,0.0028067199,0.007119312,0.012258307,0.0049614115,0.0098774405,0.014467195,0.007571922,0.0028462098,0.010691463,0.016077261,0.015944391,0.0023088579,0.0045171604,0.004811924,0.006588829,0.004375528,0.0027287612,0.005174641,0.0072038895,0.0024090987,0.006833349,0.015597363,0.011589532,0.01408992,0.0071614087,0.0055899573,0.013934362,0.010029215,0.0051554884,0.015978813,0.009128029,0.0055285804,0.011685335,0.009230073,0.028996723,0.0085169505,0.008034415,0.009101247,0.008402649,0.00953061,0.010868022,0.004686186,0.0053427997,0.003711921,0.008206614,0.0048192795,0.0025362582,0.012569256,0.02886741,0.002173976,0.0076726605,0.011366686,0.042009033,0.012470601,0.009896938,0.0038483709,0.014172626,0.0076411692,0.009336861,0.0057116398,0.001327455,0.008588465,0.043192625,0.0064844103,0.001732532,0.00708268,0.009304139,0.0054618255,0.0063108862,0.007673075,0.03638621,0.007123887,0.004994309,0.0032016553,0.07557739,0.0058814366,0.0033339078,0.020989183,0.006249818,0.008054528,0.004765825,0.0028356898,0.010049703,0.0065865605,0.019672872,0.028414205,0.0108799515,0.006688335,0.0039698067,0.009736638,0.03044563,0.004424797,0.010996922,0.033975784,0.012877094,0.01490404,0.005022856,0.011265839,0.008885323,0.008408866
0,0.0075083952,0.00353697,0.003994311,0.0040229345,0.0010577173,0.0017549644,0.0035086863,0.0021544595,0.00565549,0.0029163517,0.0051085204,0.0019151752,0.0018535499,0.005668768,0.0024434878,0.0030527506,0.006273819,0.0017946509,0.006153094,0.008664522,0.009201776,0.004430262,0.0026594072,0.0057049063,0.004233621,0.0016068707,0.0050547845,0.004804832,0.0060736435,0.009879982,0.016500236,0.013480585,0.0032123483,0.013044262,0.008887154,0.004180052,0.0012917891,0.0042212945,0.0022912626,0.0054743784,0.0063294317,0.012235372,0.004482106,0.037020963,0.0038749308,0.0044877753,0.0038286082,0.0080144955,0.01334496,0.002350513,0.004792064,0.00444028,0.0026466437,0.0012105423,0.0056467284,0.012705302,0.0013876098,0.0057449327,0.01731089,0.012861707,0.0047114724,0.0020928902,0.013666242,0.00432274,0.0074611558,0.0046496387,0.0015695312,0.00724101,0.0008790448,0.0039302534,0.019242203,0.0037846842,0.0012199053,0.0040146224,0.0037900852,0.008753494,0.003694966,0.005617945,0.0045471285,0.01906862,0.0033720082,0.0038411552,0.001970859,0.034382157,0.0031943773,0.002327861,0.0020946856,0.008887864,0.0032636437,0.0065441797,0.0042406446,0.0036817328,0.0023284336,0.0014578514,0.00644148,0.0036741686,0.0042990306,0.013057764,0.0024639585,0.0070909676,0.003326054,0.0016361629,0.004588435,0.018783985,0.005771013,0.01464443,0.007911969,0.0035309116,0.010844228,0.003783534,0.0057938625,0.0040534353
